OUI,Vendor,Source
00:1A:39,Merten GmbH&CoKG,Wireshark
00:1A:3A,Dongahelecomm,Wireshark
00:1A:3B,Doah Elecom Inc.,Wireshark
00:1A:3C,Technowave Ltd.,Wireshark
00:1A:3D,Ajin Vision Co. Ltd,Wireshark
00:1A:3E,Faster Technology LLC,Wireshark
00:1A:3F,Intelbras,Wireshark
00:1A:40,A-Four Tech Co. Ltd.,Wireshark
00:1A:41,INOCOVA Co. Ltd,Wireshark
00:1A:42,Techcity Technology co. Ltd.,Wireshark
00:1A:43,Logical Link Communications,Wireshark
00:1A:44,JWTrading Co. Ltd,Wireshark
00:1A:45,GN Netcom A/S,Wireshark
00:1A:46,Digital Multimedia Technology Co. Ltd,Wireshark
00:1A:47,Agami Systems Inc.,Wireshark
00:1A:48,Takacom Corporation,Wireshark
00:1A:49,Micro Vision Co. Ltd,Wireshark
00:1A:4A,Qumranet Inc.,Wireshark
00:1A:4B,Hewlett Packard,Wireshark
00:1A:4C,Crossbow Technology Inc,Wireshark
00:1A:4D,Giga-Byte Technology Co. Ltd.,Wireshark
00:1A:4E,NTI AG / LinMot,Wireshark
00:1A:4F,AVM GmbH,Wireshark
00:1A:50,PheeNet Technology Corp.,Wireshark
00:1A:51,Alfred Mann Foundation,Wireshark
00:1A:52,Meshlinx Wireless Inc.,Wireshark
00:1A:53,Zylaya,Wireshark
00:1A:54,Hip Shing Electronics Ltd.,Wireshark
00:1A:55,ACA-Digital Corporation,Wireshark
00:1A:56,ViewTel Co. Ltd.,Wireshark
00:1A:57,Matrix Design Group LLC,Wireshark
00:1A:58,CCV Deutschland GmbH - Celectronic eHealth Div.,Wireshark
00:1A:59,Ircona,Wireshark
00:1A:5A,Korea Electric Power Data Network (KDN) Co. Ltd,Wireshark
00:1A:5B,NetCare Service Co. Ltd.,Wireshark
00:1A:5C,Euchner GmbH+Co. KG,Wireshark
00:1A:5D,Mobinnova Corp.,Wireshark
00:1A:5E,Thincom Technology Co. Ltd,Wireshark
00:1A:5F,KitWorks.fi Ltd.,Wireshark
00:1A:60,Wave Electronics Co. Ltd.,Wireshark
00:1A:61,PacStar Corp.,Wireshark
00:1A:62,Data Robotics Incorporated,Wireshark
00:1A:63,Elster Solutions LLC,Wireshark
00:1A:64,IBM Corp,Wireshark
00:1A:65,Seluxit,Wireshark
00:1A:66,ARRIS Group Inc.,Wireshark
00:1A:67,Infinite QL Sdn Bhd,Wireshark
00:1A:68,Weltec Enterprise Co. Ltd.,Wireshark
00:1A:69,Wuhan Yangtze Optical Technology CO. Ltd.,Wireshark
00:1A:6A,Tranzas Inc.,Wireshark
00:1A:6B,Universal Global Scientific Industrial Co. Ltd.,Wireshark
00:1A:6E,Impro Technologies,Wireshark
00:1A:6F,MI.TEL s.r.l.,Wireshark
00:1A:70,Cisco-Linksys LLC,Wireshark
00:1A:71,Diostech Co. Ltd.,Wireshark
00:1A:72,Mosart Semiconductor Corp.,Wireshark
00:1A:73,Gemtek Technology Co. Ltd.,Wireshark
00:1A:74,Procare International Co.,Wireshark
00:1A:75,Sony Corporation,Wireshark
00:1A:76,SDT information Technology Co. Ltd.,Wireshark
00:1A:77,ARRIS Group Inc.,Wireshark
00:1A:78,ubtos,Wireshark
00:1A:79,Telecomunication Technologies Ltd.,Wireshark
00:1A:7A,Lismore Instruments Limited,Wireshark
00:1A:7B,Teleco Inc.,Wireshark
00:1A:7C,Hirschmann Multimedia B.V.,Wireshark
00:1A:7D,cyber-blue(HK)Ltd,Wireshark
00:1A:7E,LN Srithai Comm Ltd.,Wireshark
00:1A:7F,GCI Science & Technology Co. Ltd,Wireshark
00:1A:80,Sony Corporation,Wireshark
00:1A:81,Zelax,Wireshark
00:1A:82,PROBA Building Automation Co. Ltd,Wireshark
00:1A:83,Pegasus Technologies Inc.,Wireshark
00:1A:84,V One Multimedia Pte Ltd,Wireshark
00:1A:85,NV Michel Van de Wiele,Wireshark
00:1A:86,New Wave Design & Verification,Wireshark
00:1A:87,Canhold International Limited,Wireshark
00:1A:88,Venergy Co Ltd,Wireshark
00:1A:89,Nokia Danmark A/S,Wireshark
00:1A:8A,Samsung Electronics Co. Ltd,Wireshark
00:1A:8B,Chunil Electric Ind. Co.,Wireshark
00:1A:8C,Sophos Ltd,Wireshark
00:1A:8D,AVECS Bergen GmbH,Wireshark
00:1A:8E,3Way Networks Ltd,Wireshark
00:1A:8F,Nortel Networks,Wireshark
00:1A:90,Trópico Sistemas e Telecomunicações da Amazônia LTDA.,Wireshark
00:1A:91,FusionDynamic Ltd.,Wireshark
00:1A:92,ASUSTek COMPUTER INC.,Wireshark
00:1A:93,ERCO Leuchten GmbH,Wireshark
00:1A:94,Votronic GmbH,Wireshark
00:1A:95,Hisense Mobile Communications Technoligy Co. Ltd.,Wireshark
00:1A:96,Ecler S.A.,Wireshark
00:1A:97,fitivision technology Inc.,Wireshark
00:1A:98,Asotel Communication Limited Taiwan Branch,Wireshark
00:1A:99,Smarty (HZ) Information Electronics Co. Ltd,Wireshark
00:1A:9A,Skyworth Digital Technology(Shenzhen) Co. Ltd,Wireshark
00:1A:9B,ADEC & Parter AG,Wireshark
00:1A:9C,RightHand Technologies Inc.,Wireshark
00:1A:9D,Skipper Wireless Inc.,Wireshark
00:1A:9E,ICON Digital International Limited,Wireshark
00:1A:9F,A-Link Ltd,Wireshark
00:1A:A0,Dell Inc.,Wireshark
00:1A:A3,Delorme,Wireshark
00:1A:A4,Future University-Hakodate,Wireshark
00:1A:A5,BRN Phoenix,Wireshark
00:1A:A6,Elbit Systems Deutschland GmbH & Co. KG,Wireshark
00:1A:A7,Torian Wireless,Wireshark
00:1A:A8,Mamiya Digital Imaging Co. Ltd.,Wireshark
00:1A:A9,Fujian Star-Net Communication Co. Ltd,Wireshark
00:1A:AA,Analogic Corp.,Wireshark
00:1A:AB,eWings s.r.l.,Wireshark
00:1A:AC,Corelatus AB,Wireshark
00:1A:AD,ARRIS Group Inc.,Wireshark
00:1A:AE,Savant Systems LLC,Wireshark
00:1A:AF,Blusens Technology,Wireshark
00:1A:B0,Signal Networks Pvt. Ltd.,Wireshark
00:1A:B1,Asia Pacific Satellite Industries Co. Ltd.,Wireshark
00:1A:B2,Cyber Solutions Inc.,Wireshark
00:1A:B3,Visionite Inc.,Wireshark
00:1A:B4,FFEI Ltd.,Wireshark
00:1A:B5,Home Network System,Wireshark
00:1A:B6,Texas Instruments,Wireshark
00:1A:B7,Ethos Networks LTD.,Wireshark
00:1A:B8,Anseri Corporation,Wireshark
00:1A:B9,Pmc,Wireshark
00:1A:BA,Caton Overseas Limited,Wireshark
00:1A:BB,Fontal Technology Incorporation,Wireshark
00:1A:BC,U4EA Technologies Ltd,Wireshark
00:1A:BD,Impatica Inc.,Wireshark
00:1A:BE,Computer Hi-Tech Inc.,Wireshark
00:1A:BF,TRUMPF Laser Marking Systems AG,Wireshark
00:1A:C0,Joybien Technologies Co. Ltd.,Wireshark
00:1A:C1,3Com Ltd,Wireshark
00:1A:C2,YEC Co. Ltd.,Wireshark
00:1A:C3,Scientific-Atlanta Inc,Wireshark
00:1A:C4,2Wire Inc,Wireshark
00:1A:C5,Keysight Technologies Inc.,Wireshark
00:1A:C6,Micro Control Designs,Wireshark
00:1A:C7,Unipoint,Wireshark
00:1A:C8,ISL (Instrumentation Scientifique de Laboratoire),Wireshark
00:1A:C9,Suzuken Co. Ltd,Wireshark
00:1A:CA,Tilera Corporation,Wireshark
00:1A:CB,Autocom Products Ltd,Wireshark
00:1A:CC,Celestial Semiconductor Ltd,Wireshark
00:1A:CD,Tidel Engineering LP,Wireshark
00:1A:CE,Yupiteru Corporation,Wireshark
00:1A:CF,C.T. Elettronica,Wireshark
00:1A:D0,Albis Technologies AG,Wireshark
00:1A:D1,Fargo Co. Ltd.,Wireshark
00:1A:D2,Eletronica Nitron Ltda,Wireshark
00:1A:D3,Vamp Ltd.,Wireshark
00:1A:D4,iPOX Technology Co. Ltd.,Wireshark
00:1A:D5,Kmc Chain Industrial Co. Ltd.,Wireshark
00:1A:D6,Jiagnsu Aetna Electric Co. Ltd,Wireshark
00:1A:D7,Christie Digital Systems Inc.,Wireshark
00:1A:D8,AlsterAero GmbH,Wireshark
00:1A:D9,International Broadband Electric Communications Inc.,Wireshark
00:1A:DA,Biz-2-Me Inc.,Wireshark
00:1A:DB,ARRIS Group Inc.,Wireshark
00:1A:DC,Nokia Danmark A/S,Wireshark
00:1A:DD,PePWave Ltd,Wireshark
00:1A:DE,ARRIS Group Inc.,Wireshark
00:1A:DF,Interactivetv Pty Limited,Wireshark
00:1A:E0,Mythology Tech Express Inc.,Wireshark
00:1A:E1,Edge Access Inc,Wireshark
00:1A:E4,Medicis Technologies Corporation,Wireshark
00:1A:E5,Mvox Technologies Inc.,Wireshark
00:1A:E6,Atlanta Advanced Communications Holdings Limited,Wireshark
00:1A:E7,Aztek Networks Inc.,Wireshark
00:1A:E8,Unify Software and Solutions GmbH & Co. KG,Wireshark
00:1A:E9,Nintendo Co. Ltd.,Wireshark
00:1A:EA,Radio Terminal Systems Pty Ltd,Wireshark
00:1A:EB,Allied Telesis K.K.,Wireshark
00:1A:EC,Keumbee Electronics Co. Ltd.,Wireshark
00:1A:ED,OTEC GmbH,Wireshark
00:1A:EE,Shenztech Ltd,Wireshark
00:1A:EF,Loopcomm Technology Inc.,Wireshark
00:1A:F0,Alcatel-Lucent IPD,Wireshark
00:1A:F1,Embedded Artists AB,Wireshark
00:1A:F2,Dynavisions Schweiz AG,Wireshark
00:1A:F3,Samyoung Electronics,Wireshark
00:1A:F4,Handreamnet,Wireshark
00:1A:F5,Pentaone. Co. Ltd.,Wireshark
00:1A:F6,Woven Systems Inc.,Wireshark
00:1A:F7,dataschalt e+a GmbH,Wireshark
00:1A:F8,Copley Controls Corporation,Wireshark
00:1A:F9,AeroVIronment (AV Inc),Wireshark
00:1A:FA,Welch Allyn Inc.,Wireshark
00:1A:FB,Joby Inc.,Wireshark
00:1A:FC,ModusLink Corporation,Wireshark
00:1A:FD,Evolis,Wireshark
00:1A:FE,Sofacreal,Wireshark
00:1A:FF,Wizyoung Tech.,Wireshark
00:1B:00,Neopost Technologies,Wireshark
00:1B:01,Applied Radio Technologies,Wireshark
00:1B:02,ED Co.Ltd,Wireshark
00:1B:03,Action Technology (SZ) Co. Ltd,Wireshark
00:1B:04,Affinity International S.p.a,Wireshark
00:1B:05,Ymc Ag,Wireshark
00:1B:06,Ateliers R. LAUMONIER,Wireshark
00:1B:07,Mendocino Software,Wireshark
00:1B:08,Danfoss Drives A/S,Wireshark
00:1B:09,Matrix Telecom Pvt. Ltd.,Wireshark
00:1B:0A,Intelligent Distributed Controls Ltd,Wireshark
00:1B:0B,Phidgets Inc.,Wireshark
00:1B:0E,InoTec GmbH Organisationssysteme,Wireshark
00:1B:0F,Petratec,Wireshark
00:1B:10,ShenZhen Kang Hui Technology Co. Ltd,Wireshark
00:1B:11,D-Link Corporation,Wireshark
00:1B:12,Apprion,Wireshark
00:1B:13,Icron Technologies Corporation,Wireshark
00:1B:14,Carex Lighting Equipment Factory,Wireshark
00:1B:15,Voxtel Inc.,Wireshark
00:1B:16,Celtro Ltd.,Wireshark
00:1B:17,Palo Alto Networks,Wireshark
00:1B:18,Tsuken Electric Ind. Co. Ltd,Wireshark
00:1B:19,IEEE I&M Society TC9,Wireshark
00:1B:1A,e-trees Japan Inc.,Wireshark
00:1B:1B,Siemens AG,Wireshark
00:1B:1C,Coherent,Wireshark
00:1B:1D,Phoenix International Co. Ltd,Wireshark
00:1B:1E,HART Communication Foundation,Wireshark
00:1B:1F,FORCE Technology,Wireshark
00:1B:20,TPine Technology,Wireshark
00:1B:21,Intel Corporate,Wireshark
00:1B:22,Palit Microsystems ( H.K.) Ltd.,Wireshark
00:1B:23,SimpleComTools,Wireshark
00:1B:24,Quanta Computer Inc.,Wireshark
00:1B:25,Nortel Networks,Wireshark
00:1B:26,RON-Telecom ZAO,Wireshark
00:1B:27,Merlin CSI,Wireshark
00:1B:28,Polygon Jsc,Wireshark
00:1B:29,Avantis.Co. Ltd,Wireshark
00:1B:2C,ATRON electronic GmbH,Wireshark
00:1B:2D,Med-Eng Systems Inc.,Wireshark
00:1B:2E,Sinkyo Electron Inc,Wireshark
00:1B:2F,Netgear,Wireshark
00:1B:30,Solitech Inc.,Wireshark
00:1B:31,Neural Image. Co. Ltd.,Wireshark
00:1B:32,QLogic Corporation,Wireshark
00:1B:33,Nokia Danmark A/S,Wireshark
00:1B:34,Focus System Inc.,Wireshark
00:1B:35,ChongQing JINOU Science & Technology Development CO. Ltd,Wireshark
00:1B:36,Tsubata Engineering Co. Ltd. (Head Office),Wireshark
00:1B:37,Computec Oy,Wireshark
00:1B:38,Compal Information (Kunshan) Co. Ltd.,Wireshark
00:1B:39,Proxicast,Wireshark
00:1B:3A,SIMS Corp.,Wireshark
00:1B:3B,Yi-Qing CO. LTD,Wireshark
00:1B:3C,Software Technologies Group Inc.,Wireshark
00:1B:3D,EuroTel Spa,Wireshark
00:1B:3E,Curtis Inc.,Wireshark
00:1B:3F,ProCurve Networking by HP,Wireshark
00:1B:40,Network Automation mxc AB,Wireshark
00:1B:41,General Infinity Co. Ltd.,Wireshark
00:1B:42,Wise & Blue,Wireshark
00:1B:43,Beijing DG Telecommunications equipment Co. Ltd,Wireshark
00:1B:44,SanDisk Corporation,Wireshark
00:1B:45,ABB AS Division Automation Products,Wireshark
00:1B:46,Blueone Technology Co. Ltd,Wireshark
00:1B:47,Futarque A/S,Wireshark
00:1B:48,Shenzhen Lantech Electronics Co. Ltd.,Wireshark
00:1B:49,Roberts Radio limited,Wireshark
00:1B:4A,W&W Communications Inc.,Wireshark
00:1B:4B,SANION Co. Ltd.,Wireshark
00:1B:4C,Signtech,Wireshark
00:1B:4D,Areca Technology Corporation,Wireshark
00:1B:4E,Navman New Zealand,Wireshark
00:1B:4F,Avaya Inc,Wireshark
00:1B:50,Nizhny Novgorod Factory named after M.Frunze FSUE (NZiF),Wireshark
00:1B:51,Vector Technology Corp.,Wireshark
00:1B:52,ARRIS Group Inc.,Wireshark
00:1B:55,Hurco Automation Ltd.,Wireshark
00:1B:56,Tehuti Networks Ltd.,Wireshark
00:1B:57,Semindia Systems Private Limited,Wireshark
00:1B:58,ACE CAD Enterprise Co. Ltd.,Wireshark
00:1B:59,Sony Corporation,Wireshark
00:1B:5A,Apollo Imaging Technologies Inc.,Wireshark
00:1B:5B,2Wire Inc,Wireshark
00:1B:5C,Azuretec Co. Ltd.,Wireshark
00:1B:5D,Vololink Pty Ltd,Wireshark
00:1B:5E,BPL Limited,Wireshark
00:1B:5F,Alien Technology,Wireshark
00:1B:60,Navigon Ag,Wireshark
00:1B:61,Digital Acoustics LLC,Wireshark
00:1B:62,JHT Optoelectronics Co. Ltd.,Wireshark
00:1B:63,Apple Inc.,Wireshark
00:1B:64,IsaacLandKorea Co. Ltd,Wireshark
00:1B:65,China Gridcom Co. Ltd,Wireshark
00:1B:66,Sennheiser electronic GmbH & Co. KG,Wireshark
00:1B:68,Modnnet Co. Ltd,Wireshark
00:1B:69,Equaline Corporation,Wireshark
00:1B:6A,Powerwave Technologies Sweden AB,Wireshark
00:1B:6B,Swyx Solutions AG,Wireshark
00:1B:6C,LookX Digital Media BV,Wireshark
00:1B:6D,Midtronics Inc.,Wireshark
00:1B:6E,Keysight Technologies Inc.,Wireshark
00:1B:6F,Teletrak Ltd,Wireshark
00:1B:70,IRI Ubiteq INC.,Wireshark
00:1B:71,Telular Corp.,Wireshark
00:1B:72,Sicep s.p.a.,Wireshark
00:1B:73,DTL Broadcast Ltd,Wireshark
00:1B:74,MiraLink Corporation,Wireshark
00:1B:75,Hypermedia Systems,Wireshark
00:1B:76,Ripcode Inc.,Wireshark
00:1B:77,Intel Corporate,Wireshark
00:1B:78,Hewlett Packard,Wireshark
00:1B:79,Faiveley Transport,Wireshark
00:1B:7A,Nintendo Co. Ltd.,Wireshark
00:1B:7B,The Tintometer Ltd,Wireshark
00:1B:7C,A & R Cambridge,Wireshark
00:1B:7D,CXR Anderson Jacobson,Wireshark
00:1B:7E,Beckmann GmbH,Wireshark
00:1B:7F,TMN Technologies Telecomunicacoes Ltda,Wireshark
00:1B:80,LORD Corporation,Wireshark
00:1B:81,DATAQ Instruments Inc.,Wireshark
00:1B:82,Taiwan Semiconductor Co. Ltd.,Wireshark
00:1B:83,Finsoft Ltd,Wireshark
00:1B:84,Scan Engineering Telecom,Wireshark
00:1B:85,MAN Energy Solutions,Wireshark
00:1B:86,Bosch Access Systems GmbH,Wireshark
00:1B:87,Deepsound Tech. Co. Ltd,Wireshark
00:1B:88,Divinet Access Technologies Ltd,Wireshark
00:1B:89,EMZA Visual Sense Ltd.,Wireshark
00:1B:8A,2M Electronic A/S,Wireshark
00:1B:8B,NEC Platforms Ltd.,Wireshark
00:1B:8C,JMicron Technology Corp.,Wireshark
00:1B:8D,Electronic Computer Systems Inc.,Wireshark
00:1B:8E,Hulu Sweden AB,Wireshark
00:1B:91,Efkon Ag,Wireshark
00:1B:92,l-acoustics,Wireshark
00:1B:93,JC Decaux SA DNT,Wireshark
00:1B:94,T.E.M.A. S.p.A.,Wireshark
00:1B:95,Video Systems Srl,Wireshark
00:1B:96,General Sensing,Wireshark
00:1B:97,Violin Technologies,Wireshark
00:1B:98,Samsung Electronics Co. Ltd,Wireshark
00:1B:99,KS System GmbH,Wireshark
00:1B:9A,Apollo Fire Detectors Ltd,Wireshark
00:1B:9B,Hose-McCann Communications,Wireshark
00:1B:9C,SATEL sp. z o.o.,Wireshark
00:1B:9D,Novus Security Sp. z o.o.,Wireshark
00:1B:9E,Askey Computer Corp,Wireshark
00:1B:9F,Calyptech Pty Ltd,Wireshark
00:1B:A0,Awox,Wireshark
00:1B:A1,Åmic AB,Wireshark
00:1B:A2,IDS Imaging Development Systems GmbH,Wireshark
00:1B:A3,Flexit Group GmbH,Wireshark
00:1B:A4,S.A.E Afikim,Wireshark
00:1B:A5,MyungMin Systems Inc.,Wireshark
00:1B:A6,intotech inc.,Wireshark
00:1B:A7,Lorica Solutions,Wireshark
00:1B:A8,UBI&MOBI Inc,Wireshark
00:1B:A9,Brother industries LTD.,Wireshark
00:1B:AA,XenICs nv,Wireshark
00:1B:AB,Telchemy Incorporated,Wireshark
00:1B:AC,Curtiss Wright Controls Embedded Computing,Wireshark
00:1B:AD,iControl Incorporated,Wireshark
00:1B:AE,Micro Control Systems Inc,Wireshark
00:1B:AF,Nokia Danmark A/S,Wireshark
00:1B:B0,Bharat Electronics Limited,Wireshark
00:1B:B1,Wistron Neweb Corporation,Wireshark
00:1B:B2,Intellect International NV,Wireshark
00:1B:B3,Condalo GmbH,Wireshark
00:1B:B4,Airvod Limited,Wireshark
00:1B:B5,Cherry GmbH,Wireshark
00:1B:B6,Bird Electronic Corp.,Wireshark
00:1B:B7,Alta Heights Technology Corp.,Wireshark
00:1B:B8,Blueway Electronic Co;Ltd,Wireshark
00:1B:B9,Elitegroup Computer Systems Co. Ltd.,Wireshark
00:1B:BA,Nortel Networks,Wireshark
00:1B:BB,RFTech Co. Ltd,Wireshark
00:1B:BC,Silver Peak Systems Inc.,Wireshark
00:1B:BD,FMC Kongsberg Subsea AS,Wireshark
00:1B:BE,ICOP Digital,Wireshark
00:1B:BF,Sagemcom Broadband SAS,Wireshark
00:1B:C0,Juniper Networks,Wireshark
00:1B:C1,HOLUX Technology Inc.,Wireshark
00:1B:C2,Integrated Control Technology Limitied,Wireshark
00:1B:C3,Mobisolution Co. Ltd,Wireshark
00:1B:C4,Ultratec Inc.,Wireshark
00:1B:C5,IEEE Registration Authority,Wireshark
00:1B:C6,Strato Rechenzentrum AG,Wireshark
00:1B:C7,StarVedia Technology Inc.,Wireshark
00:1B:C8,Miura Co. Ltd,Wireshark
00:1B:C9,Fsn Display Inc,Wireshark
00:1B:CA,Beijing Run Technology LTD. Company,Wireshark
00:1B:CB,Pempek Systems Pty Ltd,Wireshark
00:1B:CC,Kingtek Cctv Alliance Co. Ltd.,Wireshark
00:1B:CD,Daviscomms (S) Pte Ltd,Wireshark
00:1B:CE,Measurement Devices Ltd,Wireshark
00:1B:CF,Dataupia Corporation,Wireshark
00:1B:D0,Identec Solutions,Wireshark
00:1B:D1,Sogestmatic,Wireshark
00:1B:D2,ULTRA-X ASIA PACIFIC Inc.,Wireshark
00:1B:D3,Panasonic Corporation AVC Networks Company,Wireshark
00:1B:D6,Kelvin Hughes Ltd,Wireshark
00:1B:D7,Cisco SPVTG,Wireshark
00:1B:D8,FLIR Systems Inc,Wireshark
00:1B:D9,Edgewater Wireless Systems Inc,Wireshark
00:1B:DA,UTStarcom Inc,Wireshark
00:1B:DB,Valeo VECS,Wireshark
00:1B:DC,Vencer Co. Ltd.,Wireshark
00:1B:DD,ARRIS Group Inc.,Wireshark
00:1B:DE,Renkus-Heinz Inc.,Wireshark
00:1B:DF,Iskra Sistemi d.d.,Wireshark
00:1B:E0,TELENOT ELECTRONIC GmbH,Wireshark
00:1B:E1,ViaLogy,Wireshark
00:1B:E2,AhnLab Inc.,Wireshark
00:1B:E3,Health Hero Network Inc.,Wireshark
00:1B:E4,Townet Srl,Wireshark
00:1B:E5,802automation Limited,Wireshark
00:1B:E6,Vr Ag,Wireshark
00:1B:E7,Postek Electronics Co. Ltd.,Wireshark
00:1B:E8,Ultratronik GmbH,Wireshark
00:1B:E9,Broadcom,Wireshark
00:1B:EA,Nintendo Co. Ltd.,Wireshark
00:1B:EB,DMP Electronics INC.,Wireshark
00:1B:EC,Netio Technologies Co. Ltd,Wireshark
00:1B:ED,Brocade Communications Systems LLC,Wireshark
00:1B:EE,Nokia Danmark A/S,Wireshark
00:1B:EF,Blossoms Digital Technology Co. Ltd.,Wireshark
00:1B:F0,Value Platforms Limited,Wireshark
00:1B:F1,Nanjing SilverNet Software Co. Ltd.,Wireshark
00:1B:F2,Kworld Computer Co. Ltd,Wireshark
00:1B:F3,TRANSRADIO SenderSysteme Berlin AG,Wireshark
00:1B:F4,Kenwin Industrial(Hk) Ltd.,Wireshark
00:1B:F5,Tellink Sistemas de Telecomunicación S.L.,Wireshark
00:1B:F6,CONWISE Technology Corporation Ltd.,Wireshark
00:1B:F7,Lund IP Products AB,Wireshark
00:1B:F8,Digitrax Inc.,Wireshark
00:1B:F9,Intellitect Water Ltd,Wireshark
00:1B:FA,G.i.N. mbH,Wireshark
00:1B:FB,Alpsalpine Co Ltd,Wireshark
00:1B:FC,ASUSTek COMPUTER INC.,Wireshark
00:1B:FD,Dignsys Inc.,Wireshark
00:1B:FE,Zavio Inc.,Wireshark
00:1B:FF,Millennia Media inc.,Wireshark
00:1C:00,Entry Point LLC,Wireshark
00:1C:01,ABB Oy Drives,Wireshark
00:1C:02,Pano Logic,Wireshark
00:1C:03,Betty TV Technology AG,Wireshark
00:1C:04,Airgain Inc.,Wireshark
00:1C:05,Nonin Medical Inc.,Wireshark
00:1C:06,Siemens Numerical Control Ltd. Nanjing,Wireshark
00:1C:07,Cwlinux Limited,Wireshark
00:1C:08,Echo360 Inc.,Wireshark
00:1C:09,SAE Electronic Co. Ltd.,Wireshark
00:1C:0A,Shenzhen AEE Technology Co. Ltd.,Wireshark
00:1C:0B,SmartAnt Telecom,Wireshark
00:1C:0C,TANITA Corporation,Wireshark
00:1C:0D,G-Technology Inc.,Wireshark
00:1C:10,Cisco-Linksys LLC,Wireshark
00:1C:11,ARRIS Group Inc.,Wireshark
00:1C:12,ARRIS Group Inc.,Wireshark
00:1C:13,Optsys Technology Co. Ltd.,Wireshark
00:1C:14,VMware Inc.,Wireshark
00:1C:15,iPhotonix LLC,Wireshark
00:1C:16,ThyssenKrupp Elevator,Wireshark
00:1C:17,Nortel Networks,Wireshark
00:1C:18,Sicert S.r.L.,Wireshark
00:1C:19,secunet Security Networks AG,Wireshark
00:1C:1A,Thomas Instrumentation Inc,Wireshark
00:1C:1B,Hyperstone GmbH,Wireshark
00:1C:1C,Center Communication Systems GmbH,Wireshark
00:1C:1D,Chenzhou Gospell Digital Technology Co. Ltd,Wireshark
00:1C:1E,emtrion GmbH,Wireshark
00:1C:1F,Quest Retail Technology Pty Ltd,Wireshark
00:1C:20,CLB Benelux,Wireshark
00:1C:21,Nucsafe Inc.,Wireshark
00:1C:22,Aeris Elettronica s.r.l.,Wireshark
00:1C:23,Dell Inc.,Wireshark
00:1C:24,Formosa Wireless Systems Corp.,Wireshark
00:1C:25,Hon Hai Precision Ind. Co. Ltd.,Wireshark
00:1C:26,Hon Hai Precision Ind. Co. Ltd.,Wireshark
00:1C:27,Sunell Electronics Co.,Wireshark
00:1C:28,Sphairon Technologies GmbH,Wireshark
00:1C:29,Core Digital Electronics Co. Ltd,Wireshark
00:1C:2A,Envisacor Technologies Inc.,Wireshark
00:1C:2B,Alertme.com Limited,Wireshark
00:1C:2C,Synapse,Wireshark
00:1C:2D,FlexRadio Systems,Wireshark
00:1C:2E,HPN Supply Chain,Wireshark
00:1C:2F,Pfister GmbH,Wireshark
00:1C:30,Mode Lighting (UK ) Ltd.,Wireshark
00:1C:31,Mobile XP Technology Co. LTD,Wireshark
00:1C:32,Telian Corporation,Wireshark
00:1C:33,Sutron,Wireshark
00:1C:34,Huey Chiao International Co. Ltd.,Wireshark
00:1C:35,Nokia Danmark A/S,Wireshark
00:1C:36,iNEWiT NV,Wireshark
00:1C:37,Callpod Inc.,Wireshark
00:1C:38,Bio-Rad Laboratories Inc.,Wireshark
00:1C:39,S Netsystems Inc.,Wireshark
00:1C:3A,Element Labs Inc.,Wireshark
00:1C:3B,AmRoad Technology Inc.,Wireshark
00:1C:3C,Seon Design Inc.,Wireshark
00:1C:3D,WaveStorm,Wireshark
00:1C:3E,ECKey Corporation,Wireshark
00:1C:3F,International Police Technologies Inc.,Wireshark
00:1C:40,VDG-Security bv,Wireshark
00:1C:41,scemtec Transponder Technology GmbH,Wireshark
00:1C:42,Parallels Inc.,Wireshark
00:1C:43,Samsung Electronics Co. Ltd,Wireshark
00:1C:44,Bosch Security Systems BV,Wireshark
00:1C:45,Chenbro Micom Co. Ltd.,Wireshark
00:1C:46,Qtum,Wireshark
00:1C:47,Hangzhou Hollysys Automation Co. Ltd,Wireshark
00:1C:48,WiDeFi Inc.,Wireshark
00:1C:49,Zoltan Technology Inc.,Wireshark
00:1C:4A,AVM GmbH,Wireshark
00:1C:4B,Gener8 Inc.,Wireshark
00:1C:4C,Petrotest Instruments,Wireshark
00:1C:4D,Aplix IP Holdings Corporation,Wireshark
00:1C:4E,TASA International Limited,Wireshark
00:1C:4F,Macab Ab,Wireshark
00:1C:50,TCL Technoly Electronics (Huizhou) Co. Ltd.,Wireshark
00:1C:51,Celeno Communications,Wireshark
00:1C:52,Visionee Srl,Wireshark
00:1C:53,Synergy Lighting Controls,Wireshark
00:1C:54,Hillstone Networks Inc,Wireshark
00:1C:55,Shenzhen Kaifa Technology Co.,Wireshark
00:1C:56,Pado Systems Inc.,Wireshark
00:1C:59,Devon It,Wireshark
00:1C:5A,Advanced Relay Corporation,Wireshark
00:1C:5B,Chubb Electronic Security Systems Ltd,Wireshark
